Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-c9te,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,chosen face,not chosen face,rand_male_face1,rand_male_face2,rand_male_face3,rand_male_face4,rand_male_face5,rand_male_face6,rand_male_face7,rand_male_face8,image_male,Participant_preference,face_rating,random number,fixation_times
17,1591979902741,12/06/2020 16:38:22,1591979902965,-4,12/06/2020 12:38:22,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,14,grey6,Zone1,continue_button,365,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
18,1591979903429,12/06/2020 16:38:23,1591979903598,-4,12/06/2020 12:38:23,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,15,grey7,Zone1,continue_button,623,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
19,1591979905726,12/06/2020 16:38:25,1591979905894,-4,12/06/2020 12:38:25,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,16,congratulations,rating19,response_rating_scale_likert_active,2148,6,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
20,1591979907983,12/06/2020 16:38:27,1591979908070,-4,12/06/2020 12:38:28,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,1,option1,Zone1,response_button_text,1750,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
21,1591979910067,12/06/2020 16:38:30,1591979910326,-4,12/06/2020 12:38:30,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,2,option2,Zone1,response_button_text,2244,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
22,1591979911318,12/06/2020 16:38:31,1591979911501,-4,12/06/2020 12:38:31,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,3,option3,Zone1,response_button_text,1159,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
23,1591979912646,12/06/2020 16:38:32,1591979912886,-4,12/06/2020 12:38:32,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,4,option4,Zone1,response_button_text,1367,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
24,1591979914006,12/06/2020 16:38:34,1591979914294,-4,12/06/2020 12:38:34,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,5,option5,Zone1,response_button_text,1384,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
25,1591979915021,12/06/2020 16:38:35,1591979915221,-4,12/06/2020 12:38:35,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,6,option6,Zone1,response_button_text,898,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
26,1591979916275,12/06/2020 16:38:36,1591979916509,-4,12/06/2020 12:38:36,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,7,option7,Zone1,response_button_text,1266,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
27,1591979918904,12/06/2020 16:38:38,1591979919102,-4,12/06/2020 12:38:39,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,8,option8,Zone1,response_button_image,2580,Google_1_Charles Carruth_5_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
28,1591979921685,12/06/2020 16:38:41,1591979921934,-4,12/06/2020 12:38:41,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,16,congratulations,rating19,response_rating_scale_likert_active,2762,5,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
29,1591979924543,12/06/2020 16:38:44,1591979924822,-4,12/06/2020 12:38:44,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,1,option1,Zone1,response_button_text,2628,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
30,1591979925499,12/06/2020 16:38:45,1591979925702,-4,12/06/2020 12:38:45,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,2,option2,Zone1,response_button_text,864,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
31,1591979926675,12/06/2020 16:38:46,1591979926879,-4,12/06/2020 12:38:46,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,3,option3,Zone1,response_button_text,1164,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
32,1591979927793,12/06/2020 16:38:47,1591979927901,-4,12/06/2020 12:38:47,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,4,option4,Zone1,response_button_text,1004,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
33,1591979928465,12/06/2020 16:38:48,1591979928757,-4,12/06/2020 12:38:48,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,5,option5,Zone1,response_button_text,840,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
34,1591979930588,12/06/2020 16:38:50,1591979930845,-4,12/06/2020 12:38:50,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,6,option6,Zone1,response_button_text,2070,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
35,1591979931792,12/06/2020 16:38:51,1591979931974,-4,12/06/2020 12:38:51,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,7,option7,Zone1,response_button_text,1114,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
36,1591979933473,12/06/2020 16:38:53,1591979933621,-4,12/06/2020 12:38:53,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,8,option8,Zone1,response_button_image,1633,Google_1_Albert Schafer_17_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
37,1591979936780,12/06/2020 16:38:56,1591979936925,-4,12/06/2020 12:38:56,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,16,congratulations,rating19,response_rating_scale_likert_active,3229,1,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
38,1591979939504,12/06/2020 16:38:59,1591979939677,-4,12/06/2020 12:38:59,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,1,option1,Zone1,response_button_text,2459,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
39,1591979940270,12/06/2020 16:39:00,1591979940561,-4,12/06/2020 12:39:00,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,2,option2,Zone1,response_button_text,868,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
40,1591979941087,12/06/2020 16:39:01,1591979941246,-4,12/06/2020 12:39:01,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,3,option3,Zone1,response_button_text,671,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
41,1591979942025,12/06/2020 16:39:02,1591979942286,-4,12/06/2020 12:39:02,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,4,option4,Zone1,response_button_text,1020,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
42,1591979943353,12/06/2020 16:39:03,1591979943575,-4,12/06/2020 12:39:03,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,5,option5,Zone1,response_button_text,1274,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
43,1591979944081,12/06/2020 16:39:04,1591979944374,-4,12/06/2020 12:39:04,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,6,option6,Zone1,response_button_text,781,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
44,1591979945056,12/06/2020 16:39:05,1591979945256,-4,12/06/2020 12:39:05,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,7,option7,Zone1,response_button_text,863,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
45,1591979946751,12/06/2020 16:39:06,1591979946941,-4,12/06/2020 12:39:06,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,8,option8,Zone1,response_button_image,1672,Google_1_Jason Penner_7_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
46,1591979950881,12/06/2020 16:39:10,1591979951093,-4,12/06/2020 12:39:11,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,16,congratulations,rating19,response_rating_scale_likert_active,4030,6,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_John Felker_3_oval.jpg,Google_1_James Vandenberg_5_oval.jpg,Google_1_Kevin Boren_1_oval.jpg,Google_1_Jacob Fields_15_oval.jpg,Google_1_Edward Kiely_15_oval.jpg,Google_1_Jeffrey Tincher_1_oval.jpg,Google_1_Christopher Baylor_5_oval.jpg,Google_1_Jason Penner_7_oval.jpg,,,,,
47,1591979953194,12/06/2020 16:39:13,1591979953461,-4,12/06/2020 12:39:13,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,1,option1,Zone1,response_button_text,2349,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
48,1591979954101,12/06/2020 16:39:14,1591979954302,-4,12/06/2020 12:39:14,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,2,option2,Zone1,response_button_text,829,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
49,1591979956476,12/06/2020 16:39:16,1591979956742,-4,12/06/2020 12:39:16,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,3,option3,choice,response_button_image,2426,Google_1_Josephine Sammons_13_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
50,1591979957648,12/06/2020 16:39:17,1591979957929,-4,12/06/2020 12:39:17,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,11,grey3,Zone1,continue_button,1178,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
51,1591979958102,12/06/2020 16:39:18,1591979958254,-4,12/06/2020 12:39:18,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,12,grey4,Zone1,continue_button,317,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
52,1591979958368,12/06/2020 16:39:18,1591979958645,-4,12/06/2020 12:39:18,17411,6,task-rq1q,,5579803,A1GRPIBHW72HDU,1557738,,complete,aqqsyb,,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1345x712,,Male sequence,6,Male,,13,grey5,Zone1,continue_button,386,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
